frame_idx,timestamp,capture_ms,yolov8_ms,yoloworld_ms,annotate_ms
430,2026-06-02T16:53:23,3.282,62.911,122.167,5.892
431,2026-06-02T16:53:23,3.101,47.010,115.787,6.800
432,2026-06-02T16:53:23,211.537,49.705,115.554,5.450
433,2026-06-02T16:53:24,379.998,50.273,131.339,5.459
434,2026-06-02T16:53:24,15.903,48.286,127.013,7.089
435,2026-06-02T16:53:24,3.157,48.445,113.099,5.028
436,2026-06-02T16:53:24,121.037,49.735,113.523,5.249
437,2026-06-02T16:53:25,529.714,65.516,138.143,6.207
438,2026-06-02T16:53:25,4.205,49.738,129.773,6.074
439,2026-06-02T16:53:25,3.179,49.496,116.148,6.488
440,2026-06-02T16:53:25,3.243,44.340,112.425,7.198
441,2026-06-02T16:53:26,482.819,64.102,134.637,6.159
442,2026-06-02T16:53:27,826.219,62.109,119.629,6.157
443,2026-06-02T16:53:27,108.016,53.831,122.362,5.167
444,2026-06-02T16:53:28,1226.763,79.075,160.131,6.344
445,2026-06-02T16:53:28,74.810,54.271,132.855,5.713
446,2026-06-02T16:53:29,445.390,52.898,116.070,6.192
447,2026-06-02T16:53:29,139.142,57.056,119.390,5.511
448,2026-06-02T16:53:29,102.993,57.510,117.168,5.306
449,2026-06-02T16:53:29,142.102,42.994,120.038,5.917
450,2026-06-02T16:53:29,261.115,65.086,122.718,6.130
451,2026-06-02T16:53:30,315.360,43.686,116.464,5.835
452,2026-06-02T16:53:30,213.598,48.495,123.021,6.201
453,2026-06-02T16:53:34,4080.447,65.520,126.441,5.437
454,2026-06-02T16:53:34,3.455,75.675,141.432,7.009
455,2026-06-02T16:53:34,3.611,60.617,140.277,8.019
456,2026-06-02T16:54:34,5.029,103.960,150.340,5.913
457,2026-06-02T16:54:34,32.198,61.428,134.288,6.071
458,2026-06-02T16:54:34,8.104,53.285,151.082,6.788
459,2026-06-02T16:54:35,3.358,53.745,137.399,6.791
460,2026-06-02T16:54:35,3.855,52.129,125.170,6.605
461,2026-06-02T16:54:35,57.704,51.159,118.953,6.141
462,2026-06-02T16:54:35,6.805,46.359,139.737,5.324
463,2026-06-02T16:54:35,78.359,51.034,123.480,5.557
464,2026-06-02T16:54:36,3.094,52.136,129.997,4.899
465,2026-06-02T16:54:36,3.043,55.567,119.329,6.407
466,2026-06-02T16:54:36,3.193,49.381,127.675,5.711
467,2026-06-02T16:54:36,3.458,51.322,125.845,5.918
468,2026-06-02T16:54:36,59.062,44.486,122.018,5.777
469,2026-06-02T16:54:37,3.642,49.591,124.923,5.557
470,2026-06-02T16:54:37,42.751,47.155,119.161,5.687
471,2026-06-02T16:54:37,70.245,45.069,120.047,6.351
472,2026-06-02T16:54:37,35.195,47.261,119.523,6.181
473,2026-06-02T16:54:37,4.503,57.013,122.777,5.800
474,2026-06-02T16:54:37,85.547,47.375,122.894,6.070
475,2026-06-02T16:54:38,107.817,47.825,120.609,5.610
476,2026-06-02T16:54:38,504.360,52.976,125.470,5.485
477,2026-06-02T16:54:38,259.246,58.542,124.126,5.347
478,2026-06-02T16:54:38,148.960,46.900,126.514,4.971
479,2026-06-02T16:54:39,206.210,53.914,119.833,7.218
480,2026-06-02T16:54:39,100.456,53.420,121.889,6.456
481,2026-06-02T16:54:39,102.456,50.492,116.381,5.871
482,2026-06-02T16:54:40,603.282,64.768,138.233,5.732
483,2026-06-02T16:54:40,319.290,47.754,117.171,5.447
484,2026-06-02T16:54:40,322.498,49.569,132.726,4.784
485,2026-06-02T16:54:40,102.354,57.847,124.658,5.581
486,2026-06-02T16:54:41,5.517,48.495,121.251,5.477
487,2026-06-02T16:54:41,24.559,57.739,127.497,5.770
488,2026-06-02T16:54:41,3.240,54.098,123.909,5.262
489,2026-06-02T16:54:41,42.115,47.311,128.117,5.012
490,2026-06-02T16:54:41,203.306,47.838,136.778,5.762
491,2026-06-02T16:54:42,80.705,46.507,133.849,6.355
492,2026-06-02T16:54:42,34.429,52.740,128.418,6.943
493,2026-06-02T16:54:42,4.322,57.637,122.812,5.931
494,2026-06-02T16:54:42,59.377,59.061,117.222,7.204
495,2026-06-02T16:54:42,28.943,55.118,125.037,6.363
496,2026-06-02T16:54:43,2.859,55.542,129.500,6.606
497,2026-06-02T16:54:43,269.110,51.249,129.696,6.408
498,2026-06-02T16:54:43,2.853,47.378,125.961,6.293
499,2026-06-02T16:54:43,9.846,50.095,129.196,6.522
500,2026-06-02T16:54:43,3.103,59.829,122.412,6.506
501,2026-06-02T16:54:44,13.666,47.274,117.931,6.017
502,2026-06-02T16:54:44,4.375,52.283,128.070,6.541
503,2026-06-02T16:54:45,808.636,63.980,122.200,6.104
504,2026-06-02T16:54:46,4.763,64.600,137.020,8.135
505,2026-06-02T16:54:46,3.319,61.341,130.840,6.992
506,2026-06-02T16:54:46,3.630,49.301,121.338,6.001
507,2026-06-02T16:54:46,294.116,52.144,121.099,6.367
508,2026-06-02T16:54:47,787.242,64.334,135.379,5.695
509,2026-06-02T16:54:47,277.101,60.702,122.571,7.050
510,2026-06-02T16:54:47,45.733,54.724,118.729,6.829
511,2026-06-02T16:54:48,28.892,52.225,123.901,5.897
512,2026-06-02T16:54:48,20.827,51.386,121.348,5.980
513,2026-06-02T16:54:48,303.337,51.335,122.900,5.717
514,2026-06-02T16:54:48,3.510,47.208,117.505,7.136
515,2026-06-02T16:54:48,383.042,50.144,135.503,6.488
516,2026-06-02T16:54:49,168.372,55.191,129.135,6.663
517,2026-06-02T16:54:49,80.107,51.315,127.640,7.252
518,2026-06-02T16:54:49,24.782,51.912,119.545,6.580
519,2026-06-02T16:54:49,3.119,45.775,122.613,6.971
520,2026-06-02T16:54:49,2.949,47.889,128.275,6.123
521,2026-06-02T16:54:50,2.862,48.180,119.932,6.324
522,2026-06-02T16:54:50,534.048,70.609,135.296,5.440
523,2026-06-02T16:54:50,3.028,50.936,122.944,5.461
524,2026-06-02T16:54:50,3.170,52.198,118.280,5.668
525,2026-06-02T16:54:51,2.886,50.806,120.250,6.589
526,2026-06-02T16:54:51,2.997,53.215,125.606,6.018
527,2026-06-02T16:54:51,3.192,49.563,125.521,6.297
528,2026-06-02T16:54:51,3.336,50.099,117.509,6.293
529,2026-06-02T16:54:51,3.347,53.085,131.533,5.348
530,2026-06-02T16:54:52,69.851,49.694,116.648,6.444
531,2026-06-02T16:54:52,361.520,46.895,125.827,6.978
532,2026-06-02T16:54:52,50.143,60.513,118.660,5.734
533,2026-06-02T16:54:52,28.268,48.616,120.778,6.431
534,2026-06-02T16:54:52,6.133,46.780,125.029,6.224
535,2026-06-02T16:54:52,3.525,45.665,125.752,6.083
536,2026-06-02T16:54:53,2.964,49.531,125.079,5.825
537,2026-06-02T16:54:53,3.081,47.572,123.124,6.799
538,2026-06-02T16:54:53,3.154,54.704,118.422,6.179
539,2026-06-02T16:54:53,429.237,47.018,124.826,6.846
540,2026-06-02T16:54:53,202.174,54.041,118.187,6.988
541,2026-06-02T16:54:54,3.115,51.089,124.889,6.469
542,2026-06-02T16:54:54,3.173,54.860,124.183,6.257
543,2026-06-02T16:54:54,2.957,51.258,115.320,7.008
544,2026-06-02T16:54:54,488.706,53.478,120.380,6.560
545,2026-06-02T16:54:55,217.908,47.853,125.873,9.839
546,2026-06-02T16:54:55,219.066,53.977,115.872,7.250
547,2026-06-02T16:54:55,190.070,54.858,121.920,6.646
548,2026-06-02T16:54:55,3.103,49.737,117.869,7.081
549,2026-06-02T16:54:55,119.097,48.755,123.333,6.378
550,2026-06-02T16:54:56,3.103,51.939,132.230,6.286
551,2026-06-02T16:54:56,9.725,49.654,125.386,6.524
552,2026-06-02T16:54:56,3.666,59.351,138.566,6.498
553,2026-06-02T16:54:56,2.874,52.273,128.819,6.726
554,2026-06-02T16:54:57,97.204,52.193,115.588,6.059
555,2026-06-02T16:54:57,2.931,51.658,132.867,7.925
556,2026-06-02T16:54:57,3.174,51.778,122.329,6.544
557,2026-06-02T16:54:57,3.356,52.504,126.282,6.909
558,2026-06-02T16:54:57,3.712,53.131,125.936,6.755
559,2026-06-02T16:54:58,36.353,58.786,124.831,6.772
560,2026-06-02T16:54:58,2.876,54.773,123.605,7.257
561,2026-06-02T16:54:58,3.015,50.185,129.196,8.017
562,2026-06-02T16:54:58,3.017,51.733,126.151,6.344
563,2026-06-02T16:54:59,2.956,56.090,131.187,6.400
564,2026-06-02T16:54:59,3.678,55.823,120.002,6.320
565,2026-06-02T16:54:59,72.773,55.550,122.809,8.599
566,2026-06-02T16:54:59,110.751,64.467,123.319,6.157
567,2026-06-02T16:54:59,3.031,50.822,123.633,5.939
568,2026-06-02T16:55:00,631.028,63.366,129.455,6.402
569,2026-06-02T16:55:00,3.600,56.845,167.247,5.879
570,2026-06-02T16:55:00,32.855,59.339,122.803,7.182
571,2026-06-02T16:55:00,2.938,57.309,129.146,6.479
572,2026-06-02T16:55:01,57.660,48.156,131.464,7.283
573,2026-06-02T16:55:01,240.952,49.274,120.149,6.087
574,2026-06-02T16:55:01,65.194,53.588,136.858,6.714
575,2026-06-02T16:55:01,3.098,47.792,129.187,7.480
576,2026-06-02T16:55:01,3.107,56.723,113.088,7.373
577,2026-06-02T16:55:02,198.647,51.787,119.368,6.334
578,2026-06-02T16:55:02,3.270,57.053,121.511,7.348
579,2026-06-02T16:55:02,109.088,51.869,121.672,6.903
580,2026-06-02T16:55:02,3.106,62.400,128.152,6.752
581,2026-06-02T16:55:02,12.571,52.923,122.227,6.874
582,2026-06-02T16:55:03,49.533,53.435,125.903,7.001
583,2026-06-02T16:55:03,3.165,51.852,113.137,7.091
584,2026-06-02T16:55:03,109.367,53.082,119.500,6.988
585,2026-06-02T16:55:03,96.116,50.442,134.131,6.942
586,2026-06-02T16:55:03,3.123,49.728,118.244,6.312
587,2026-06-02T16:55:04,352.131,56.216,129.919,6.498
588,2026-06-02T16:55:04,3.310,53.857,117.837,5.628
589,2026-06-02T16:55:04,513.635,57.598,122.435,6.946
590,2026-06-02T16:55:04,3.858,48.700,123.911,6.884
591,2026-06-02T16:55:05,3.577,47.386,121.770,6.164
592,2026-06-02T16:55:05,23.767,56.071,126.177,6.700
593,2026-06-02T16:55:05,517.782,60.539,123.547,6.927
594,2026-06-02T16:55:05,3.471,61.437,123.677,6.067
595,2026-06-02T16:55:05,3.015,58.759,113.723,6.739
596,2026-06-02T16:55:06,3.109,56.164,115.379,5.648
597,2026-06-02T16:55:06,808.812,64.468,126.472,5.954
598,2026-06-02T16:55:07,2.841,52.792,147.970,6.417
599,2026-06-02T16:55:07,2.828,49.556,129.544,5.401
600,2026-06-02T16:55:07,2.927,54.449,128.048,7.126
601,2026-06-02T16:55:07,66.790,50.080,116.660,7.283
602,2026-06-02T16:55:07,125.117,51.734,126.131,6.236
603,2026-06-02T16:55:08,89.901,44.252,116.689,6.349
604,2026-06-02T16:55:08,712.584,63.437,129.235,7.426
605,2026-06-02T16:55:08,121.950,55.135,125.217,7.015
606,2026-06-02T16:55:09,301.732,56.883,121.303,5.947
607,2026-06-02T16:55:09,2.738,52.435,116.363,7.052
608,2026-06-02T16:55:11,3.554,71.515,127.544,7.442
609,2026-06-02T16:55:12,3.638,58.645,135.368,8.071
610,2026-06-02T16:55:20,3.378,87.402,146.222,7.628
611,2026-06-02T16:55:20,49.118,67.528,146.580,8.181
612,2026-06-02T16:55:21,191.083,63.433,141.047,7.511
613,2026-06-02T16:55:21,3.590,59.511,138.887,6.195
614,2026-06-02T16:55:21,42.865,45.379,134.776,6.705
615,2026-06-02T16:55:21,7.354,51.584,122.074,6.779
616,2026-06-02T16:55:21,2.956,45.459,119.441,6.632
617,2026-06-02T16:55:22,2.948,54.090,124.561,6.325
618,2026-06-02T16:55:22,6.380,48.453,131.660,5.828
619,2026-06-02T16:55:22,3.356,60.919,122.876,6.298
620,2026-06-02T16:55:22,3.066,49.999,123.125,6.255
621,2026-06-02T16:55:22,284.531,54.355,128.527,6.502
622,2026-06-02T16:55:23,5.087,63.862,143.715,5.871
623,2026-06-02T16:55:23,26.750,57.745,126.350,5.467
624,2026-06-02T16:55:24,3.376,54.207,126.206,6.687
625,2026-06-02T16:55:24,4.026,56.416,129.376,6.728
626,2026-06-02T16:55:24,21.229,59.490,127.465,7.077
627,2026-06-02T16:55:24,24.054,58.281,133.291,5.952
628,2026-06-02T16:55:24,3.286,58.812,130.522,6.815
629,2026-06-02T16:55:25,3.086,54.854,132.946,6.530
630,2026-06-02T16:55:25,3.174,53.195,132.169,5.645
631,2026-06-02T16:55:25,319.702,52.536,117.077,5.633
632,2026-06-02T16:55:25,127.036,47.995,117.458,5.745
633,2026-06-02T16:55:25,2.952,53.351,120.794,6.188
634,2026-06-02T16:55:25,3.427,59.285,126.859,6.297
635,2026-06-02T16:55:26,3.074,46.661,117.421,6.561
636,2026-06-02T16:55:26,170.451,53.682,133.706,5.885
637,2026-06-02T16:55:26,3.144,52.754,125.391,7.009
638,2026-06-02T16:55:26,9.553,50.261,115.082,5.744
639,2026-06-02T16:55:26,268.958,57.614,120.331,6.450
640,2026-06-02T16:55:27,3.048,47.731,132.816,6.754
641,2026-06-02T16:55:27,142.637,53.981,126.890,6.976
642,2026-06-02T16:55:27,3.265,52.808,127.492,6.378
643,2026-06-02T16:55:27,27.983,49.594,130.620,5.370
644,2026-06-02T16:55:27,13.069,52.083,121.935,6.150
645,2026-06-02T16:55:28,519.456,70.218,128.871,6.401
646,2026-06-02T16:55:28,97.135,52.794,131.374,5.951
647,2026-06-02T16:55:28,123.399,49.506,130.060,6.410
648,2026-06-02T16:55:29,38.532,53.390,131.000,6.309
649,2026-06-02T16:55:29,117.849,56.542,120.388,7.840
650,2026-06-02T16:55:29,18.831,58.776,130.190,6.748
651,2026-06-02T16:55:29,3.027,51.264,136.447,8.413
652,2026-06-02T16:55:29,3.324,51.154,111.750,6.055
653,2026-06-02T16:55:30,2.888,65.694,123.377,5.322
654,2026-06-02T16:55:30,3.194,46.979,123.729,7.376
655,2026-06-02T16:55:30,438.541,56.312,131.453,6.338
656,2026-06-02T16:55:30,15.014,55.398,130.827,6.363
657,2026-06-02T16:55:31,10.064,50.737,126.055,6.738
658,2026-06-02T16:55:31,3.156,53.231,126.514,6.265
659,2026-06-02T16:55:31,159.934,54.087,125.151,5.916
660,2026-06-02T16:55:31,2.983,49.489,126.132,6.944
661,2026-06-02T16:55:31,13.689,51.394,126.808,8.061
662,2026-06-02T16:55:32,3.037,53.824,133.546,7.874
663,2026-06-02T16:55:32,350.289,57.359,125.038,8.245
664,2026-06-02T16:55:32,93.806,62.946,127.313,8.180
665,2026-06-02T16:55:32,5.899,48.302,130.804,9.544
666,2026-06-02T16:55:32,27.803,47.162,124.053,7.252
667,2026-06-02T16:55:33,153.388,60.381,126.750,7.732
668,2026-06-02T16:55:33,3.571,56.549,126.336,7.823
669,2026-06-02T16:55:33,17.623,48.289,124.842,6.923
670,2026-06-02T16:55:33,3.222,55.927,121.286,7.451
671,2026-06-02T16:55:33,68.799,59.817,123.814,6.162
672,2026-06-02T16:55:34,91.483,50.686,125.617,6.155
673,2026-06-02T16:55:34,115.239,47.633,123.783,5.490
674,2026-06-02T16:55:34,3.134,50.882,122.515,5.513
675,2026-06-02T16:55:34,79.827,53.459,135.574,7.428
676,2026-06-02T16:55:34,79.466,56.977,119.462,7.442
677,2026-06-02T16:55:35,24.387,47.987,127.610,6.060
678,2026-06-02T16:55:35,116.910,52.908,134.634,6.399
679,2026-06-02T16:55:35,336.810,56.706,123.126,6.762
680,2026-06-02T16:55:35,161.897,47.386,121.432,5.397
681,2026-06-02T16:55:35,45.702,50.303,119.311,5.840
682,2026-06-02T16:55:35,286.641,53.623,126.635,5.138
683,2026-06-02T16:55:36,37.337,54.348,122.439,5.980
684,2026-06-02T16:55:36,3.236,52.686,127.277,5.299
685,2026-06-02T16:55:36,3.235,48.415,123.723,5.374
686,2026-06-02T16:55:36,3.358,54.508,116.087,5.449
687,2026-06-02T16:55:36,314.416,58.355,123.723,6.214
688,2026-06-02T16:55:37,75.908,57.565,122.912,5.526
689,2026-06-02T16:55:37,73.043,49.093,128.693,7.503
690,2026-06-02T16:55:37,256.373,49.131,127.273,6.034
691,2026-06-02T16:55:37,5.273,55.073,129.625,5.607
692,2026-06-02T16:55:37,10.586,51.182,129.025,5.911
693,2026-06-02T16:55:38,3.088,51.564,125.366,6.622
694,2026-06-02T16:55:38,321.133,50.333,123.332,6.095
695,2026-06-02T16:55:38,13.590,54.185,122.686,5.436
696,2026-06-02T16:55:38,28.827,49.434,125.905,5.129
697,2026-06-02T16:55:38,32.597,50.794,123.105,7.843
698,2026-06-02T16:55:39,2.986,53.259,126.929,5.876
699,2026-06-02T16:55:39,3.046,50.542,122.983,6.764
700,2026-06-02T16:55:39,9.390,49.745,131.062,5.533
701,2026-06-02T16:55:39,3.184,49.760,115.731,5.875
702,2026-06-02T16:55:39,2.880,56.084,126.256,6.827
703,2026-06-02T16:55:40,52.577,48.540,132.376,5.839
704,2026-06-02T16:55:40,98.282,55.026,130.386,5.978
705,2026-06-02T16:55:40,3.052,47.772,122.480,5.988
706,2026-06-02T16:55:40,215.939,49.133,129.494,6.360
707,2026-06-02T16:55:40,16.756,51.839,123.992,5.742
708,2026-06-02T16:55:41,67.753,56.337,128.579,5.649
709,2026-06-02T16:55:41,62.151,54.065,128.607,6.980
710,2026-06-02T16:55:41,67.402,58.524,131.527,5.460
711,2026-06-02T16:55:41,23.616,53.224,132.106,5.901
712,2026-06-02T16:55:41,54.740,51.473,125.265,6.213
713,2026-06-02T16:55:42,31.922,52.556,121.844,5.230
714,2026-06-02T16:55:42,28.845,54.841,123.052,8.262
715,2026-06-02T16:55:42,72.582,56.831,132.107,5.503
716,2026-06-02T16:55:42,216.292,46.410,132.799,5.497
717,2026-06-02T16:55:43,585.335,64.496,136.858,7.104
718,2026-06-02T16:55:43,3.411,54.743,124.952,6.109
719,2026-06-02T16:55:43,8.724,56.650,118.076,6.494
720,2026-06-02T16:55:43,74.686,54.010,122.472,5.837
721,2026-06-02T16:55:43,69.991,50.879,121.746,6.120
722,2026-06-02T16:55:44,10.838,51.057,121.519,6.155
723,2026-06-02T16:55:44,78.353,51.540,129.139,5.840
724,2026-06-02T16:55:44,180.830,57.256,130.732,5.982
725,2026-06-02T16:55:44,3.731,50.563,123.169,6.203
726,2026-06-02T16:55:45,3.464,72.659,128.300,5.697
727,2026-06-02T16:55:45,12.301,51.954,124.874,5.556
728,2026-06-02T16:55:45,2.867,50.117,126.087,6.360
729,2026-06-02T16:55:45,3.049,52.350,125.486,6.724
730,2026-06-02T16:55:46,3.058,52.173,122.676,6.097
731,2026-06-02T16:55:46,20.800,47.989,127.985,6.036
732,2026-06-02T16:55:46,2.922,57.332,113.987,5.873
733,2026-06-02T16:55:46,2.805,50.345,124.685,5.841
734,2026-06-02T16:55:47,605.235,71.011,125.837,7.114
735,2026-06-02T16:55:47,50.774,55.963,128.741,7.360
736,2026-06-02T16:55:47,3.190,47.114,122.481,5.479
737,2026-06-02T16:55:48,6.623,41.025,123.149,5.442
738,2026-06-02T16:55:48,3.544,51.870,120.113,5.491
739,2026-06-02T16:55:48,350.857,59.673,125.118,6.114
740,2026-06-02T16:55:48,37.515,57.119,121.711,5.318
741,2026-06-02T16:55:48,72.496,47.201,128.984,6.459
742,2026-06-02T16:55:49,496.818,56.595,119.979,6.030
743,2026-06-02T16:55:49,75.827,48.724,130.311,5.629
744,2026-06-02T16:55:49,474.733,50.168,126.503,5.803
745,2026-06-02T16:55:50,3.174,51.143,118.385,5.590
746,2026-06-02T16:55:50,84.406,56.253,122.683,5.718
747,2026-06-02T16:55:50,2.814,53.823,132.225,5.666
748,2026-06-02T16:55:50,3.320,51.541,122.424,5.493
749,2026-06-02T16:55:50,3.584,52.599,122.896,5.692
750,2026-06-02T16:55:51,32.247,56.922,120.071,5.955
751,2026-06-02T16:55:51,416.014,57.085,122.914,5.246
752,2026-06-02T16:55:51,9.623,56.544,123.272,5.550
753,2026-06-02T16:55:51,3.333,48.609,121.501,6.387
754,2026-06-02T16:55:51,17.844,48.056,130.866,7.110
755,2026-06-02T16:55:52,13.933,51.473,125.401,5.841
756,2026-06-02T16:55:52,2.871,48.432,126.015,6.682
757,2026-06-02T16:55:52,4.745,56.800,134.007,5.608
758,2026-06-02T16:55:52,3.116,52.299,122.508,5.438
759,2026-06-02T16:55:52,3.050,50.210,123.830,6.288
760,2026-06-02T16:55:53,70.534,51.751,126.577,5.401
761,2026-06-02T16:55:53,203.282,59.077,127.737,6.026
762,2026-06-02T16:55:53,2.952,53.965,127.667,6.014
763,2026-06-02T16:55:53,15.765,62.545,120.391,6.771
764,2026-06-02T16:55:53,65.124,55.466,126.659,7.309
765,2026-06-02T16:55:54,93.790,53.005,124.969,6.095
766,2026-06-02T16:55:54,58.906,51.654,119.545,6.022
767,2026-06-02T16:55:54,3.303,49.762,122.114,5.796
768,2026-06-02T16:55:54,3.162,53.294,136.354,6.883
769,2026-06-02T16:55:54,70.127,56.919,129.161,7.885
770,2026-06-02T16:55:55,62.322,50.559,117.221,6.619
771,2026-06-02T16:55:55,70.795,57.168,121.961,6.699
772,2026-06-02T16:55:55,82.192,48.044,124.059,6.571
773,2026-06-02T16:55:55,3.552,53.863,130.553,6.233
774,2026-06-02T16:55:55,17.288,50.255,125.412,6.683
775,2026-06-02T16:55:56,3.745,50.608,120.092,6.865
776,2026-06-02T16:55:56,5.490,46.664,120.519,6.461
777,2026-06-02T16:55:56,353.732,51.156,126.799,6.574
778,2026-06-02T16:55:56,3.313,52.838,131.374,5.871
779,2026-06-02T16:55:56,130.010,46.633,132.033,7.189
780,2026-06-02T16:55:57,35.764,51.726,124.209,6.362
781,2026-06-02T16:55:57,19.571,47.667,118.069,6.623
782,2026-06-02T16:55:57,307.535,51.355,131.302,6.875
783,2026-06-02T16:55:57,24.658,51.152,125.338,5.624
784,2026-06-02T16:55:57,3.215,63.611,128.747,6.380
785,2026-06-02T16:55:58,10.530,50.454,121.470,5.797
786,2026-06-02T16:55:58,3.193,45.309,125.319,7.028
787,2026-06-02T16:55:58,23.985,52.064,123.035,6.856
788,2026-06-02T16:55:58,408.540,55.759,136.780,6.846
789,2026-06-02T16:55:58,82.113,54.667,120.616,7.376
790,2026-06-02T16:55:59,3.273,50.173,126.815,7.713
791,2026-06-02T16:55:59,3.380,56.207,119.354,5.945
792,2026-06-02T16:55:59,20.045,48.226,123.848,6.164
793,2026-06-02T16:55:59,16.171,48.699,126.539,6.534
794,2026-06-02T16:55:59,18.928,53.200,125.693,6.488
795,2026-06-02T16:56:00,3.419,52.275,129.609,6.063
796,2026-06-02T16:56:00,4.445,46.140,131.582,7.190
797,2026-06-02T16:56:00,3.014,56.616,126.255,7.018
798,2026-06-02T16:56:00,140.869,45.508,139.240,6.089
799,2026-06-02T16:56:01,447.468,52.492,119.842,7.149
800,2026-06-02T16:56:01,8.219,45.402,123.113,7.130
801,2026-06-02T16:56:01,6.174,48.428,128.467,5.901
802,2026-06-02T16:56:01,7.659,56.617,120.792,6.339
803,2026-06-02T16:56:01,9.388,56.916,128.468,6.752
804,2026-06-02T16:56:02,9.381,51.766,123.734,44.934
805,2026-06-02T16:56:02,3.177,58.785,123.159,6.228
806,2026-06-02T16:56:02,3.150,55.151,124.695,5.679
807,2026-06-02T16:56:02,186.836,49.182,119.725,7.829
808,2026-06-02T16:56:02,2.997,51.753,134.890,6.279
809,2026-06-02T16:56:02,54.217,69.212,119.903,5.861
810,2026-06-02T16:56:03,3.284,47.747,126.803,6.187
811,2026-06-02T16:56:03,54.821,47.708,127.776,6.453
812,2026-06-02T16:56:03,61.516,47.194,124.921,5.822
813,2026-06-02T16:56:03,19.367,48.255,116.343,5.920
814,2026-06-02T16:56:03,58.554,48.221,126.887,6.158
815,2026-06-02T16:56:04,13.634,44.571,124.808,6.336
816,2026-06-02T16:56:04,69.308,55.336,113.422,6.709
817,2026-06-02T16:56:04,6.511,57.656,123.968,6.854
818,2026-06-02T16:56:04,22.684,50.156,134.094,6.571
819,2026-06-02T16:56:04,77.704,54.261,117.194,7.116
820,2026-06-02T16:56:05,55.519,54.676,123.450,5.892
821,2026-06-02T16:56:05,84.230,51.183,127.077,6.481
822,2026-06-02T16:56:05,76.408,49.007,120.452,6.207
823,2026-06-02T16:56:05,73.344,54.645,120.590,7.732
824,2026-06-02T16:56:05,96.301,54.576,135.940,7.055
825,2026-06-02T16:56:05,38.813,54.551,127.518,6.176
826,2026-06-02T16:56:06,74.223,58.504,132.669,6.204
827,2026-06-02T16:56:06,23.574,53.383,124.340,6.010
828,2026-06-02T16:56:06,68.165,50.651,122.826,6.667
829,2026-06-02T16:56:06,74.555,53.293,121.427,6.901
830,2026-06-02T16:56:06,66.777,51.706,129.400,6.411
831,2026-06-02T16:56:07,94.498,56.557,117.594,6.999
832,2026-06-02T16:56:07,116.463,48.159,128.642,6.027
833,2026-06-02T16:56:07,23.397,54.690,128.749,5.783
834,2026-06-02T16:56:07,4.835,47.582,123.350,7.503
835,2026-06-02T16:56:07,23.154,53.184,121.940,6.369
836,2026-06-02T16:56:08,54.218,53.510,133.596,5.816
837,2026-06-02T16:56:08,46.173,50.071,132.037,7.311
838,2026-06-02T16:56:08,3.207,52.903,117.736,7.412
839,2026-06-02T16:56:08,48.606,52.612,125.200,6.590
840,2026-06-02T16:56:08,74.343,52.413,122.628,7.241
841,2026-06-02T16:56:08,3.040,57.722,127.543,7.149
842,2026-06-02T16:56:09,63.580,53.303,124.600,7.459
843,2026-06-02T16:56:09,2.889,46.029,127.522,5.763
844,2026-06-02T16:56:09,3.133,58.474,120.671,7.071
845,2026-06-02T16:56:09,51.592,56.256,117.783,7.179
846,2026-06-02T16:56:09,125.822,60.035,121.971,5.938
847,2026-06-02T16:56:10,68.352,50.506,132.547,5.878
848,2026-06-02T16:56:10,58.419,46.201,124.125,6.226
849,2026-06-02T16:56:10,3.050,49.396,131.465,7.833
850,2026-06-02T16:56:10,3.765,48.149,115.976,6.247
